uid,year,week,ticket_no,parent_ticket,circle,cmp,cmm_name,link_name,span_name,vendor_tt,fibre_owner,construction_type,impact,affected_service,reason,event_date,reported_to_fibre_noc,informed_date,etr,cleared_date,status,resolution,fault_description,mttr,mttn,delay_reason,inter_intra_bin,zone,bucket,transport_ip_bin,restoration_status,span_id,workorder,sp_name,rca_cause_code,reason_high_mttr,day,month,week_name,ttr_percentage
2026WK-18'26,2026,WK-18'26,IM368000026,,Delhi,Noida (NCR),CMM Name,I-DL-NOID-AG1-9079,I-DL-NOID-AG2-0003,,,O & M,NSA,AG2 - AG2,Fibre Cut,03-05-2026,03-05-2026 11:25,03-05-2026 11:25,0000-00-00 00:00:00,03-05-2026 18:54,Resolved,Restored by double joint,LINK_DOWN | NOIDRPKHAAR001/TenGigE0/0/1/7 | Port TenGigE0/0/1/7 Description:  # TO-NOIDUYGHPAR003-Port-Channel1-ETH # is down on device 2405:200:204:2:49:44:0:150.: | LINK_DOWN:2405:200:204:2:49:44:0:150:If: TenGigE0/0/1/7##SubAlarm@@_67 #*# NA,7.53,00:03,,Intercity,North,Own,Intercity IP Core,,INDLNOIDUYGHTW0011MA1PAR001,1.00169E+11,,NULL,,3,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368857986,,Delhi,Delhi-3 (Central-East),CMM Name,I-DL-DLHI-AG2-0013,I-DL-DLHI-AG2-0013,,,O & M,NSA,AMR-AMR,Fibre Cut,07-05-2026,07-05-2026 11:02,07-05-2026 11:02,0000-00-00 00:00:00,07-05-2026 21:18,Resolved,Restored by double joint,"CMP_Interface Down [2]: DELHI TELECOM CIRCLE/Delhi-3 (Central-East);Link: AMR_AMR : IPOF :; Down Since:2026-05-07 10:52:28.000000
 $$ [AMR_AMR]I-DL-DLHI-AG2-0013;[AMR_AMR]I-DL-DLHI-AG2-0005 $$ 

SPUR Interface down AMR_AMR At Seelampur since 2026-05-07 10:52:28.0 
PR ALARM : Interface down AMR_AMR SO6-NA Rg:N At DLHINNSAAMR001 port GigabitEthernet0/1/1; MaintenancePoint - Delhi-3 (Central-East); SAPID - I-DL-DLHI-AG2-0013
SPUR Interface down AMR_AMR At Anand Vihar since 2026-05-07 10:52:28.0 
PR ALARM : Interface down AMR_AMR SO6-NA Rg:N At DLHIVWNGAMR001 port GigabitEthernet0/2/0; MaintenancePoint - Delhi-3 (Central-East); SAPID - I-DL-DLHI-AG2-0005",10.43,00:10,,Intercity,North,Own,Intercity IP Core,,INDLDLHINNSANB0001MA2AMR001,1.00169E+11,,NULL,,7,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367727950,,Delhi,Delhi-3 (Central-East),CMM Name,Delhi Metro Core,P&T Colony-Conaught Place,,,O & M,NSA,MetroCore,Fibre Cut,02-05-2026,0000-00-00 00:00:00,02-05-2026 03:16,02-05-2026 10:30,02-05-2026 08:50,Resolved,Restored by double joint,"aerial Own Fiber cut at 3km from Conaught Place high rise vehicle Fiber spliced with Double Joint , 100m cable added delay due to team not available 
as per sunil917678612072
Span Name	LER	SpanLoss	Egress	Ingress	Status
Conaught place - P n t colony	15.37	13.42	05.13	-08.29	-
P n t colony - Conaught place	16.28	10.64	05.98	-04.66	-
",5.7,00:08,FRT Not available,Intercity,North,Own,Transport,Permanent,0,0,,NULL,,2,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368005987,,Delhi,Delhi-1 (West),CMM Name,Delhi Metro Core,RK Puram-Nangal Rai 2,,,O & M,NSA,MetroCore,Fibre Cut,03-05-2026,0000-00-00 00:00:00,03-05-2026 11:57,03-05-2026 20:00,03-05-2026 19:31,Resolved,Restored by single joint,Uptime updated ,7.7,00:07,Others,Intercity,North,Own,Transport,Permanent,DLHI_0066,1.00172E+11,,NULL,,3,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368659552,,Delhi,Delhi-2 (South),CMM Name,Delhi Metro Core,Badarpur-Noida Sec 63 East,,,O & M,,MetroCore,Fibre Cut,06-05-2026,0000-00-00 00:00:00,06-05-2026 12:15,07-05-2026 03:00,07-05-2026 01:30,Resolved,Restored by double joint,"as per ramesh +919236874996 own fiber cut due to sevarage line work otdr at 11.5km from Badarpur restored by double joint cable added 350mtr delay due to water logging area 

Span Name 	LER 	SpanLoss 	Egress 	Ingress 	Status
Noida sec 63 east - Badarpur 	17 	13.16 	14.76 	01.60 	-
Badarpur - Noida sec 63 east 	17 	11.63 	15.17 	03.54 	-
	
MetroCore 	Delhi Super MetroCore 	Badarpur_CDCF-Noida Sec 63_CDCF 	12021 		
Span Name 	LER 	SpanLoss 	Egress 	Ingress 	Status
Noida63 ag3 - Badarpur cdcf 	17 	18.16 	17.56 	-00.60 	-
Badarpur cdcf - Noida63 ag3 	17 	18.65 	17.93 	-00.72 	-",13.37,00:07,Water logging,Intercity,North,Own,Transport,Permanent,DLHI_0052,1.00172E+11,,NULL,,7,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368419697,,Delhi,Delhi-2 (South),CMM Name,I-DL-DLHI-AG1-4401,I-DL-DLHI-AG1-4428,,,O & M,NSA,AG1 - AG1,Fibre Cut,05-05-2026,05-05-2026 10:27,05-05-2026 10:27,0000-00-00 00:00:00,05-05-2026 17:58,Resolved,Restored by single joint,"Own Fiber Cut in Unplanned JCB Work for Sewarage of PWD, Restored by Single Joint


CMP_Interface Down [7]: DELHI TELECOM CIRCLE/Delhi-2 (South);Link: AG1_AG1 : IPOF :; Down Since:2026-05-05 10:19:07.000000
 $$ [AG1_AG1]I-DL-DLHI-AG1-4401<->I-DL-DLHI-AG1-4428
DLHIOKLBPAR002/TenGigabitEthernet0/1/8
DLHITGLBPAR001/TenGigabitEthernet0/0/1
DLHITGLBPAR001/TenGigabitEthernet0/2/8
DLHIOKLBPAR002/TenGigabitEthernet0/4/0;[AG1_CSS]I-DL-DLHI-ENB-4428<->I-DL-DLHI-ENB-405B;[AG1_CSS]I-DL-DLHI-ENB-4428<->I-DL-DLHI-ENB-9967;[AG1_CSS]I-DL-DLHI-ENB-4428<->I-DL-DLHI-ENB-6869;[AG1_CSS]I-DL-DLHI-ENB-4428<->I-DL-DLHI-ENB-2310;[CSS_CSS]I-DL-DLHI-ENB-9966<->I-DL-DLHI-ENB-V223;[AG2_OLT]I-DL-DLHI-ENB-2307<->I-DL-DLHI-AG2-0009 $$ 

Interface down AG1_AG1 Total :2,10G:2,100G:0,400G:0: IPOF : between I-DL-DLHI-AG1-4401 and I-DL-DLHI-AG1-4428[OKHALA,PHASE-1 & Tuglakabad Village ] since 2026-05-05 10:19:07
 PR ALARM : Interface down AG1_AG1 SO6-CO Total :2,10G:2,100G:0,400G:0 Rg:N Between Site : DLHIOKLBPAR002 port TenGigabitEthernet0/1/8; AND DLHITGLBPAR001 port Te0/0/1-Fiber;MaintenancePoint - Delhi-2 (South);SAPID - I-DL-DLHI-AG1-4401;DESTINATION_SAPID - I-DL-DLHI-AG1-4428
DLHIOKLBPAR002/TenGigabitEthernet0/1/8
DLHITGLBPAR001/TenGigabitEthernet0/0/1
DLHITGLBPAR001/TenGigabitEthernet0/2/8
DLHIOKLBPAR002/TenGigabitEthernet0/4/0
PR TBFC_P1 - Interface down Affected:5 [DOWN:0,THREAT:5] AG1_CSS: IPOF : between I-DL-DLHI-ENB-4428 DLHITGLBPAR001-Te0/4/2-Te0/4/2 and I-DL-DLHI-ENB-405B DLHIOKLBES",7.63,00:08,,Intercity,North,Own,Intercity IP Core,Permanent,INDLDLHIOKLBNB0002SM1PAR001,1.0017E+11,,NULL,,5,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368458367,,Delhi,Delhi-4 (North),CMM Name,I-DL-DLHI-ENB-1223,I-DL-DLHI-AG2-0010,,,O & M,NSA,AG2 - AG1,Fibre Cut,05-05-2026,05-05-2026 13:21,05-05-2026 13:21,0000-00-00 00:00:00,06-05-2026 01:06,Resolved,Restored by double joint,"
RFO:- Own Fiber Cable cut due to DJB water Pipeline work , OTDR Trace is 3.5 KM from I-DL-DLHI-ENB-1158,
            Permanent restored with double joint, cable add 200 meter, Live Fiber is 36& Cable Type is 288.
              Delay due to public issue and police permission issue.

CMP_Interface Down [1]: DELHI TELECOM CIRCLE/Delhi-4 (North);Link: AG2_AG1 : IPOF :; Down Since:2026-05-05 13:13:35.000000
 $$ [AG2_AG1]I-DL-DLHI-ENB-1223<->I-DL-DLHI-AG2-0010
DLHINNGPPAR001/TenGigE0/4/0/0
DLHIOTRMAAR001/TenGigE0/0/1/15
DLHIOTRMAAR001/Bundle-Ether1500
DLHIOTRMAAR001/Bundle-Ether1500
DLHINNGPPAR001/Bundle-Ether1500 $$ 

Interface down AG2_AG1 Total :1,10G:1,100G:0,400G:0: IPOF : between I-DL-DLHI-ENB-1223 and I-DL-DLHI-AG2-0010[Vill-Nangli Puna & Model Town (Gujrawala Town) ] since 2026-05-05 13:13:35
 PR ALARM : Interface down AG2_AG1 SO6-CO Total :1,10G:1,100G:0,400G:0 Rg:N Between Site : DLHINNGPPAR001 port TenGigE0/4/0/0; AND DLHIOTRMAAR001 port TenGigabitEthernet0/0/0/15-ETH;MaintenancePoint - Delhi-4 (North);SAPID - I-DL-DLHI-ENB-1223;DESTINATION_SAPID - I-DL-DLHI-AG2-0010
DLHINNGPPAR001/TenGigE0/4/0/0
DLHIOTRMAAR001/TenGigE0/0/1/15
DLHIOTRMAAR001/Bundle-Ether1500
DLHIOTRMAAR001/Bundle-Ether1500
DLHINNGPPAR001/Bundle-Ether1500",11.88,00:08,,Intercity,North,Own,Intercity IP Core,,INDLDLHINNGPNB0001MA1PAR001,1.00172E+11,,NULL,,6,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367593509,,Delhi,Delhi-3 (Central-East),CMM Name,I-DL-DLHI-ENB-4409 ,I-DL-DLHI-ENB-1390 ,,,O & M,NSA,AG1 - CSS,Fibre Cut,01-05-2026,01-05-2026 18:11,01-05-2026 18:15,0000-00-00 00:00:00,02-05-2026 01:24,Resolved,Restored by double joint,"To close below mentioned TT under Fiber Cut, As Oh got partially damaged during High Rise Vehicle at  1km from I-DL-DLHI-ENB-4409,
Delay due to multiple swapping in Joint closure.
Link is restored by double joint// 96f//Live-18F.

PR TBFC_P2 - Interface down Affected:4 [DOWN:4,THREAT:0] AG1_CSS:  : between I-DL-DLHI-ENB-1417 DLHIBBNGPAR001-Te0/2/0/4-Te0/2/0/4 and I-DL-DLHI-ENB-9867  DLHISHVIESR003-Te0/0/10-Te0/0/10[Mahalaxmi enclave and ] CMP -  Delhi-3 Central-East  since 2026-05-01 11:52:40.0 ; PR TBFC_P1 - Interface down Affected:4 [DOWN:0,THREAT:4] AG1_CSS: IPOF : between I-DL-DLHI-ENB-4409 DLHIBRJPPAR001-Te0/4/1-Te0/4/1 and I-DL-DLHI-ENB-1390 DLHICHMNESR001-Te0/0/11-Te0/0/11[BRIJPURI and ] CMP -  Delhi-3 Central-East  since 2026-05-01 09:19:13.0   ['IM367564568'];
@ DOWN:[ 1:I-DL-DLHI-ENB-9867 DLHISHVIESR003,2:I-DL-DLHI-ENB-6557 DLHINHVHESR004,3:I-DL-DLHI-ENB-396B DLHISHHVESR011,4:I-DL-DLHI-ENB-1390 DLHICHMNESR001], THREAT[]; VENDORSL2= [] HOSTNAMEL2= [], Linked_Tickets:[LINK:1: DL-49658153-MI,2: DL-49662195-MI,],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'DLHIBBNGPAR001','sap_id' = 'I-DL-DLHI-ENB-1417','interface_name' = 'Te0/2/0/4','port' = 'Te0/2/0/4','link' = 'DLHIBBNGPAR001_DLHISHVIESR003','link_no' = 17149875],path_information : (P1 = (ticket_id = 49658153,link = DLHIBRJPPAR001_DLHICHMNESR001,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-01 09:19:13,outage_created_time = 2026-05-01 09:21:23)",7.2,00:04,,Intracity,North,Own,Intracity IP Access,,INDLDLHIBBNGNB0001AG1PAR001,1.00172E+11,,NULL,,2,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367876209,,Delhi,Delhi-4 (North),CMM Name,I-DL-DLHI-ENB-9076,I-DL-DLHI-ENB-4485,,,O & M,NSA,AG1 - CSS,Fibre Cut,02-05-2026,02-05-2026 16:01,02-05-2026 16:11,0000-00-00 00:00:00,03-05-2026 14:02,Resolved,Restored by double joint,"
RFO:- Own  Fiber cable cut due to DJB JCB  Sewerage work  , OTDR Trace is 250 Meter from I-DL-DLHI-ENB-A030,Permanent restored with double joint, Live Fiber is 10 & Cable Type is 96. delay due to delay due to heavy rain....


CMP_Interface Down [2]: DELHI TELECOM CIRCLE/Delhi-4 (North);Link: AG1_CSS : IPOF :; Down Since:2026-05-02 16:01:36.000000
 $$ [AG1_CSS]I-DL-DLHI-ENB-9076<->I-DL-DLHI-ENB-4485;[CSS_CSS]I-DL-DLHI-ENB-3950<->I-DL-DLHI-ENB-A030 $$ 

PR TBFC_P1 - Interface down Affected:7 [DOWN:0,THREAT:7] AG1_CSS: IPOF : between I-DL-DLHI-ENB-9076 DLHIBRGRESR005-Te0/0/11-Te0/0/11 and I-DL-DLHI-ENB-4485 DLHIIDPLPAR001-Te0/5/0/7-Te0/5/0/7[Kaushik Enclave,Burari and ] CMP -  Delhi-4 North  since 2026-05-02 16:01:36.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: DL-49697002-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'DLHIBRGRESR005','sap_id' = 'I-DL-DLHI-ENB-9076','interface_name' = 'Te0/0/11','port' = 'Te0/0/11','link' = 'DLHIBRGRESR005_DLHIIDPLPAR001','link_no' = 19421218],path_information : (P1 = (ticket_id = 49697002,link = DLHIBRGRESR005_DLHIIDPLPAR001,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-02 16:01:36,outage_created_time = 2026-05-02 16:03:04)),TBFCKEY_49697002, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF
PR TBFC_P1 - Interface down Affected:7 [DOWN:0,THREAT:7] CSS_CSS: IPOF : between I-DL-DLHI-ENB-3950 DLHINDIDESR003-Te0/0/0/25-Te0/0/0/25 and I-DL-DLHI-ENB-A030 DLHINDIDESR001-BD354",22,00:10,,Intracity,North,Own,Intracity IP Access,,INDLDLHIIDPLCR0001SM1PAR001,1.00172E+11,,NULL,,3,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368886509,,Delhi,Delhi-1 (West),CMM Name,I-DL-DLHI-ENB-2925,I-DL-DLHI-AG2-0018,,,O & M,NSA,AG2-OLTE (FTTX),Fibre Cut,07-05-2026,07-05-2026 13:28,07-05-2026 13:28,0000-00-00 00:00:00,07-05-2026 17:47,Resolved,High Ageing,"From: Kishan14 Singh 
Sent: 08 May 2026 10:18
To: Ankit7 Upadhyay <Ankit7.Upadhyay@ril.com>; Praveen28 Sharma <Praveen28.Sharma@ril.com>; Jio NOCOFCIntracity <Jio.NOCOFCIntracity@ril.com>
Cc: Sunil Katoch <Sunil.Katoch@ril.com>
Subject: Re: IM368906410//IM368886509 CMP changes to Delhi-1 (west).

Ok

Get Outlook for Android
________________________________________
From: Ankit7 Upadhyay <Ankit7.Upadhyay@ril.com>
Sent: Friday, May 8, 2026 10:12:08 AM
To: Praveen28 Sharma <Praveen28.Sharma@ril.com>; Jio NOCOFCIntracity <Jio.NOCOFCIntracity@ril.com>; Kishan14 Singh <Kishan14.Singh@ril.com>
Cc: Sunil Katoch <Sunil.Katoch@ril.com>
Subject: RE: IM368906410//IM368886509 CMP changes to Delhi-1 (west). 
 
Hi Team 
Please approve 
 
From: Praveen28 Sharma <Praveen28.Sharma@ril.com> 
Sent: 07 May 2026 15:48
To: Jio NOCOFCIntracity <Jio.NOCOFCIntracity@ril.com>; Kishan14 Singh <Kishan14.Singh@ril.com>
Cc: Sunil Katoch <Sunil.Katoch@ril.com>; Ankit7 Upadhyay <Ankit7.Upadhyay@ril.com>
Subject: IM368906410//IM368886509 CMP changes to Delhi-1 (west).
 
Dear Team,
 
CMP changes Required To Delhi-1( West).
@Kishan14 Singh bhai Pls approve.
 
DL	Delhi-3 (Central-East)	IM368906410	OWN	I-DL-DLHI-ENB-7115 - I-DL-DLHI-AG2-0018	AG1 - AG1	07-05-2026 14:45
DL	Delhi-3 (Central-East)	IM368886509	OWN	I-DL-DLHI-ENB-2925 - I-DL-DLHI-AG2-0018	AG2-OLTE (FTTX)	07-05-2026 13:22
 
Thanks & Regards//
Praveen Sharma
Fiber operations
Delhi-3 (central East)
7678612072
 

CMP_I",4.42,00:05,,Intercity,North,Own,Intercity IP Core,,INDLXXXXXXXXTW0251ENBOLT001,1.00172E+11,,NULL,,7,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368053720,,Delhi,Gurgaon (NCR),CMM Name,I-DL-GRGN-ENB-0596,I-DL-GRGN-ENB-0465,,,O & M,NSA,AG1 - CSS,Fibre Cut,03-05-2026,03-05-2026 16:41,03-05-2026 16:41,0000-00-00 00:00:00,03-05-2026 21:41,Resolved,Restored by single joint,"As per  mahipal /+919315402269/OWN Fiber cut due to GMDA road expansion work  AT  2.5KM FROM I-DL-GRGN-ENB-0465 , Fiber spliced with single Joint, DELAY DUE TO  ongoing work //permanent
CMP_Interface Down [4]: DELHI TELECOM CIRCLE/Gurgaon (NCR);Link: AG1_CSS : IPOF :; Down Since:2026-05-03 16:29:34.000000
 $$ [AG1_CSS]I-DL-GRGN-ENB-0596<->I-DL-GRGN-ENB-0465;[AG1_CSS]I-DL-GRGN-ENB-0596<->I-DL-GRGN-ENB-I337;[AG2_OLT]I-DL-GRGN-ENB-2989<->I-DL-GRGN-AG2-0002;[AG2_OLT]I-DL-GRGN-ENB-6024<->I-DL-GRGN-AG2-0003 $$ 

PR TBFC_P1 - Interface down Affected:5 [DOWN:0,THREAT:5] AG1_CSS: IPOF : between I-DL-GRGN-ENB-0596 GRGNDLFDPAR001-Te0/5/0/2-Te0/5/0/2 and I-DL-GRGN-ENB-0465 GRGNSHNAESR002-Te0/0/10-Te0/0/10[SEC-28,GURGAON and ] CMP -  Gurgaon NCR  since 2026-05-03 16:29:34.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: DL-49726655-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'GRGNDLFDPAR001','sap_id' = 'I-DL-GRGN-ENB-0596','interface_name' = 'Te0/5/0/2','port' = 'Te0/5/0/2','link' = 'GRGNDLFDPAR001_GRGNSHNAESR002','link_no' = 19319941],path_information : (P1 = (ticket_id = 49726655,link = GRGNDLFDPAR001_GRGNSHNAESR002,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-03 16:29:34,outage_created_time = 2026-05-03 16:33:02)),TBFCKEY_49726655, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF
PR TBFC_P1 - Interface down Affected:2 [DOWN:0,THREAT:2] AG1_CSS: IPOF : between I-DL-GRGN-ENB-0596 GRGNDLFDPAR001-Te0/5/0/3-Te0/5/0",5.18,00:11,Others,Intracity,North,Own,Intracity IP Access,Permanent,INDLGRGNDLFDTW0001MA1PAR001,1.0017E+11,,NULL,,3,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368495866,,Delhi,Delhi-3 (Central-East),CMM Name,I-DL-DLHI-ENB-6966,I-UW-GZBD-AG2-0001,,,O & M,NSA,AG2-OLTE (FTTX),Fibre Cut,05-05-2026,05-05-2026 16:30,05-05-2026 16:30,0000-00-00 00:00:00,05-05-2026 18:58,Resolved,Restored by single joint,"CMP_Interface Down [3]: DELHI TELECOM CIRCLE/Delhi-3 (Central-East);Link: AG2_OLT : IPOF :; Down Since:2026-05-05 16:20:16.000000
 $$ [AG2_OLT]I-DL-DLHI-ENB-6966<->I-UW-GZBD-AG2-0001;[AG2_OLT]I-DL-DLHI-FSA-101H<->I-DL-NOID-AG2-0002;[AG2_OLT]I-DL-DLHI-ENB-1779<->NA $$ 

Fttx:Fiber Cut Between AG2 to OLT: IPOF : | INDLDLHIMYVBNB6001ENBOLT001_NT-A:SFP-1 | I-DL-DLHI-ENB-6966 | 10.1.7.180 | Mayur Vihar Ph 2 and INDLGZBDGMJPNB0001MA2AAR001_TENGIGE0/3/1/2 | I-UW-GZBD-AG2-0001 | 49.44.0.152 | Vasundhara Option
[Link 1:INDLDLHIMYVBNB6001ENBOLT001_NT-A:SFP-1 | I-DL-DLHI-ENB-6966 | 10.1.7.180 | Mayur Vihar Ph 2 and INDLGZBDGMJPNB0001MA2AAR001_TENGIGE0/3/1/2 | I-UW-GZBD-AG2-0001 | 49.44.0.152 | Vasundhara Option]
 Loss of signal on nt-a:xfp:1 | Site Friendly Name :: Mayur Vihar Ph 2 | SAP ID :: I-DL-DLHI-ENB-6966 | INDLDLHIMYVBNB6001ENBOLT001
 Customer on Threat :: 3711 and Enterprise customer on threat= 11 
CorrelatedAlarms :di_n_fttx_nokia:3611830973
Fttx:Fiber Cut Between AG2 to OLT: IPOF : | INDLDLHIGZIRNB0368FSAOLT001_NT-A:SFP-2 | I-DL-DLHI-FSA-101H |  | G-221  Vill-Gazipur  Delhi 110096 and INDLNOIDHRS8NB0001MA2AAR001_TENGIGE0/0/0/13 | I-DL-NOID-AG2-0002 | 49.44.0.151 | Sector 10 Noida Option
[Link 1:INDLDLHIGZIRNB0368FSAOLT001_NT-A:SFP-2 | I-DL-DLHI-FSA-101H |  | NA and INDLNOIDHRS8NB0001MA2AAR001_TENGIGE0/0/0/13 | I-DL-NOID-AG2-0002 | 49.44.0.151 | Sector 10 Noida Option]
 Loss of signal on nt-a:xfp:2 | Site Friendly Name :: G-221  Vill-Gazipur  Delhi 110096 | SAP ID ::",2.63,00:10,,Intercity,North,Own,Intercity IP Core,,INDLDLHIMYVBNB6001ENBOLT001,1.00172E+11,,NULL,,5,May-26,WK-18'26,TTR<4Hrs
2026WK-18'26,2026,WK-18'26,IM368858163,,Delhi,Delhi-4 (North),CMM Name,I-DL-DLHI-ENB-3707,I-DL-DLHI-ENB-5814,,,O & M,NSA,AG1 - AG1,Fibre Cut,07-05-2026,07-05-2026 11:05,07-05-2026 11:05,0000-00-00 00:00:00,07-05-2026 18:04,Resolved,Restored by single joint,"RFO:- Own Fiber cable cut due to DJB JCB sewerage work , OTDR Trace is 9.8 KM from I-DL-DLHI-ENB-5814,Permanent restored with single joint, Live Fiber is 48 & Cable Type is 96 & 288. Delay due to DJB sewerage work is going on.


CMP_Interface Down [2]: DELHI TELECOM CIRCLE/Delhi-4 (North);Link: AG1_AG1 : IPOF :; Down Since:2026-05-07 10:56:53.000000
 $$ [AG1_AG1]I-DL-DLHI-ENB-3707<->I-DL-DLHI-ENB-5814
DLHICNDGPAR001/TenGigabitEthernet0/4/3
DLHICNDGPAR001/TenGigabitEthernet0/4/0
DLHILADRPAR001/TenGigabitEthernet0/4/3
DLHILADRPAR001/TenGigabitEthernet0/4/0 $$ 

Interface down AG1_AG1 Total :2,10G:2,100G:0,400G:0: IPOF : between I-DL-DLHI-ENB-3707 and I-DL-DLHI-ENB-5814[Kanjhawala & Ladpur ] since 2026-05-07 10:56:53
 PR ALARM : Interface down AG1_AG1 SO6-CO Total :2,10G:2,100G:0,400G:0 Rg:N Between Site : DLHICNDGPAR001 port TenGigabitEthernet0/4/3; AND DLHILADRPAR001 port Port-Channel11-Fiber;MaintenancePoint - Delhi-4 (North);SAPID - I-DL-DLHI-ENB-3707;DESTINATION_SAPID - I-DL-DLHI-ENB-5814
DLHICNDGPAR001/TenGigabitEthernet0/4/3
DLHICNDGPAR001/TenGigabitEthernet0/4/0
DLHILADRPAR001/TenGigabitEthernet0/4/3
DLHILADRPAR001/TenGigabitEthernet0/4/0",7.12,00:08,,Intercity,North,Own,Intercity IP Core,,INDLDLHICNDGNB0001MA1PAR001,1.00172E+11,,NULL,,7,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368066402,,Delhi,Delhi-3 (Central-East),CMM Name,I-DL-DLHI-FSA-0734,I-DL-GZBD-AG2-0003,,,O & M,NSA,AG2-OLTE (FTTX),Fibre Cut,03-05-2026,03-05-2026 16:31,03-05-2026 16:41,0000-00-00 00:00:00,04-05-2026 12:56,Resolved,Restored by double joint,"fibre Cable Damaged  by Bses Pole at 12 .5 from I-DL-DLHI-ENB-GZBD-0003 Restored by double joint// cable added-150m// Live f-48 f.
CMP_Interface Down [1]: DELHI TELECOM CIRCLE/Delhi-3 (Central-East);Link: AG2_OLT : IPOF :; Down Since:2026-05-03 16:31:09.000000
 $$ [AG2_OLT]I-DL-DLHI-FSA-0734<->I-DL-GZBD-AG2-0003 $$ 

Fttx:Fiber Cut Between AG2 to OLT: IPOF : | INDLDLHIGRHMNB0017FSAOLT001_NT-A:SFP-1 | I-DL-DLHI-FSA-0734 | 10.0.244.20 | Garhi Mendu Bhajanpura and INDLLONISERYNB0001MA2AAR001_TENGIGE0/1/0/4 | I-DL-GZBD-AG2-0003 | 49.44.0.175 | Plot No.-A-40-Loni Option
[Link 1:INDLDLHIGRHMNB0017FSAOLT001_NT-A:SFP-1 | I-DL-DLHI-FSA-0734 | 10.0.244.20 | NA and INDLLONISERYNB0001MA2AAR001_TENGIGE0/1/0/4 | I-DL-GZBD-AG2-0003 | 49.44.0.175 | Plot No.-A-40-Loni Option]
 Loss of signal on nt-a:xfp:1 | Site Friendly Name :: Garhi Mendu Bhajanpura | SAP ID :: I-DL-DLHI-FSA-0734 | INDLDLHIGRHMNB0017FSAOLT001
 Customer on Threat :: 194 and Enterprise customer on threat= 0 
CorrelatedAlarms :di_n_fttx_nokia:3604305785 , Planned_outage_indication detail: CR No :C6304699,PE Time03-05-2026 14:45:00&03-05-2026 18:00:00",20.42,00:10,,Intercity,North,Own,Intercity IP Core,,INDLDLHIGRHMNB0017FSAOLT001,1.00169E+11,,NULL,,4,May-26,WK-18'26,TTR>4Hrs
